id_matricula,id_aluno,id,Column1,co_uf_nasc,co_uf_end,co_curso_educ_profissional,co_municipio_end,co_municipio_nasc,co_pais_origem,in_autismo,in_baixa_visao,in_cegueira,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_surdez,in_surdocegueira,nome_escola_id,nu_ano,nu_ano_censo,nu_dias_atividade,nu_dur_aee_outras_redes,nu_dur_ativ_comp_outras_redes,nu_dur_aee_mesma_rede,nu_duracao_turma,nu_dur_ativ_comp_mesma_rede,nu_idade_referencia,nu_idade,nu_mes,tp_dependencia,tp_cor_raca,tp_sexo,in_necessidade_especial
35509837,118532538397,3788086,3787614,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,4,NA,0,1,0
35509838,121328822159,3788504,3788032,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1990,2013,,,0,,240,0,23,23,4,NA,2,2,0
35509839,118803557600,3788472,3788000,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,6,NA,3,2,0
35509841,112714597369,3787249,3786777,29,29,0,2901007,2901007,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,6,NA,1,2,0
35509842,118533166604,3791595,3791123,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,8,NA,0,2,0
35509844,110708042740,3791551,3791079,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,118,12,12,5,NA,0,2,0
35509845,110708042740,3794474,3794002,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,0,0,12,12,5,NA,0,2,0
35509846,118533126653,3791521,3791049,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,4,NA,1,1,0
35509847,117271701809,3786475,3786003,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,18,18,5,NA,2,1,0
35509848,114747953409,3786867,3786395,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,19,19,4,NA,0,1,0
35509850,118533519388,3786476,3786004,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,10,NA,3,1,0
35509851,118532541509,3789654,3789182,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,12,NA,2,1,0
35509852,118533162536,3791004,3790532,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,9,NA,0,1,0
35509853,122140713850,3789052,3788580,29,29,0,2927408,2904308,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,7,NA,1,1,0
35509854,118533516443,3790952,3790480,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,142,12,13,11,NA,0,1,0
35509855,118533516443,3792798,3792326,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,12,13,11,NA,0,1,0
35509856,118533455479,3788089,3787617,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,3,NA,0,1,0
35509857,118350415079,3789659,3789187,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,9,NA,1,1,0
35509858,118532062023,3787297,3786825,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,9,NA,3,1,0
35509859,122757552928,3789660,3789188,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,10,NA,0,1,0
35509860,117626319540,3788474,3788002,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,3,NA,3,1,0
35509861,117644778046,3788475,3788003,29,31,0,3130408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,4,NA,2,1,0
35509862,118533471164,3787272,3786800,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,6,NA,2,1,0
35509863,118530775936,3790953,3790481,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,0,11,12,6,NA,3,2,0
35509864,118530784846,3791525,3791053,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,12,NA,3,2,0
35509865,121097353841,3786507,3786035,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2013,,,0,,295,0,11,11,2,NA,2,2,0
35509866,118803788173,3789606,3789134,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,8,NA,0,2,0
35509867,120930225839,3792127,3791655,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1960,2013,,,0,,240,0,53,53,5,NA,0,1,0
35509868,119574385689,3794475,3794003,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,0,0,12,12,5,NA,0,2,0
35509869,119574385689,3791552,3791080,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,118,12,12,5,NA,0,2,0
35509870,110600960489,3789022,3788550,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,295,0,17,18,7,NA,3,2,0
35509871,118560245803,3793351,3792879,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,12,NA,2,2,0
35509872,122697677568,3790381,3789909,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1984,2013,,,0,,240,0,28,29,7,NA,0,2,0
35509873,112912639181,3787273,3786801,29,29,0,2927408,2929107,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,7,NA,0,2,0
35509874,111205164552,3788992,3788520,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,24,24,2,NA,0,2,0
35509875,118530875566,3793352,3792880,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,5,NA,3,2,0
35509876,122757553061,3791600,3791128,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,13,14,6,NA,2,2,0
35509877,117626306995,3788993,3788521,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1981,2013,,,0,,240,0,31,32,7,NA,3,1,0
35509878,118532106683,3789023,3788551,29,29,0,2927408,2930501,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,0,12,13,8,NA,3,1,0
35509879,122087734118,3792128,3791656,29,29,0,2927408,2928604,76,0,0,0,0,0,0,0,0,0,474,1982,2013,,,0,,240,0,31,31,2,NA,3,1,0
35509880,118539396334,3787724,3787252,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,7,NA,2,1,0
35509881,122147227420,3791005,3790533,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,14,15,10,NA,3,1,0
35509882,123704299412,3786478,3786006,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,11,NA,0,1,0
35509883,120723186706,3786871,3786399,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,5,NA,2,1,0
35509885,117643166144,3786872,3786400,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,3,NA,3,2,0
35509886,118532034755,3791553,3791081,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,11,12,6,NA,0,2,0
35509887,120799522006,3791526,3791054,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,4,NA,0,2,0
35509888,118533127030,3791527,3791055,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,10,NA,3,2,0
35509889,120781453860,3790352,3789880,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,12,NA,3,2,0
35509890,118533124529,3792147,3791675,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,15,15,2,NA,3,2,0
35509891,118532518795,3791006,3790534,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,8,NA,3,2,0
35509892,116702885368,3791601,3791129,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,4,NA,3,2,0
35509893,118533142934,3794476,3794004,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,0,0,15,15,4,NA,2,2,0
35509894,118533142934,3793933,3793461,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,118,15,15,4,NA,2,2,0
35509895,118532502953,3786898,3786426,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,4,NA,3,1,0
35509896,111159649170,3786479,3786007,29,29,0,2919207,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,5,NA,2,2,0
35509897,110073231753,3793353,3792881,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,355,0,20,21,6,NA,0,1,0
35509899,118532549321,3791602,3791130,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,9,NA,2,1,0
35509900,117626309900,3789607,3789135,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,6,NA,3,2,0
35509901,118532501558,3792195,3791723,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,13,13,3,NA,3,1,0
35509902,118532501558,3787725,3787253,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,284,13,13,3,NA,3,1,0
35509903,118532501558,3793379,3792907,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,13,13,3,NA,3,1,0
35509904,120804493382,3791603,3791131,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,12,NA,0,2,0
35509905,110676610004,3788994,3788522,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,11,NA,3,2,0
35509906,112714777421,3793354,3792882,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,18,18,4,NA,0,2,0
35509907,122714946053,3787726,3787254,29,29,0,2927408,2919207,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,2,NA,0,2,0
35509908,113544930608,3792129,3791657,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,240,0,18,19,11,NA,0,2,0
35509909,118532066878,3786895,3786423,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,2,NA,2,1,0
35509910,118530883070,3791604,3791132,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,10,NA,3,2,0
35509911,116543522096,3790331,3789859,29,29,0,2927408,2921302,76,0,0,0,0,0,0,0,0,0,474,2002,2013,,,0,,355,0,10,11,8,NA,0,2,0
35509912,112749922061,3793934,3793462,29,29,0,2927408,2904308,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,8,NA,0,1,0
35509913,122147227853,3793355,3792883,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,2,NA,0,2,0
35509914,117986950144,3792130,3791658,29,29,0,2927408,2926608,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,240,0,18,19,6,NA,3,2,0
35509915,123704299765,3787298,3786826,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,12,12,5,NA,0,2,0
35509916,122147228078,3791605,3791133,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,11,NA,3,2,0
35509917,118533490622,3791528,3791056,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,5,NA,3,1,0
35509918,118530878158,3791529,3791057,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,10,NA,3,2,0
35509919,110104564821,3789053,3788581,29,29,0,2927408,2924801,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,6,NA,0,1,0
35509920,116775564553,3791554,3791082,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,11,12,12,NA,0,1,0
35509921,116840624381,3791530,3791058,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,4,NA,0,1,0
35509922,113167598220,3790382,3789910,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,19,20,6,NA,0,1,0
35509923,118533159586,3792799,3792327,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,12,13,8,NA,3,2,0
35509924,118533159586,3790954,3790482,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,142,12,13,8,NA,3,2,0
35509925,110148610390,3788052,3787580,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1988,2013,,,0,,240,0,25,25,4,NA,2,2,0
35509926,118530880489,3792757,3792285,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,295,0,17,18,12,NA,0,2,0
35509927,110073485771,3792131,3791659,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,24,24,3,NA,0,2,0
35509928,118533453859,3786873,3786401,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,2,NA,3,2,0
35509930,122757553738,3788088,3787616,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,3,NA,0,2,0
35509931,123704299927,3787250,3786778,29,29,0,2927408,2916708,76,0,0,0,0,0,0,0,0,0,474,1971,2013,,,0,,240,0,41,42,10,NA,3,2,0
35509932,118526115889,3787296,3786824,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,12,12,3,NA,2,1,0
35509933,118530869400,3790329,3789857,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,9,NA,0,1,0
35509934,117626165569,3793347,3792875,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,19,19,3,NA,0,1,0
35509935,120827563948,3793952,3793480,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,20,21,10,NA,3,1,0
35509936,118533087143,3790330,3789858,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,355,0,14,14,3,NA,3,1,0
35509937,114622053216,3787253,3786781,29,29,0,2927408,2919207,76,0,0,0,0,0,0,0,0,0,474,1991,2013,,,0,,240,0,21,22,10,NA,3,2,0
35509938,110223615543,3788477,3788005,29,29,0,2927408,2932507,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,19,19,2,NA,3,2,0
35509939,117645242336,3789628,3789156,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,3,NA,3,2,0
35509940,117626312618,3789608,3789136,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,6,NA,0,2,0
35509941,122757553908,3791606,3791134,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,3,NA,0,2,0
35509942,114546012488,3789602,3789130,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,18,19,11,NA,0,1,0
35509943,117626303970,3787251,3786779,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,240,0,16,17,9,NA,0,1,0
35509945,117626328700,3789603,3789131,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,7,NA,0,1,0
35509946,110374988284,3788989,3788517,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,18,18,2,NA,0,1,0
35509947,120666070538,3787687,3787215,29,29,0,2910800,2910800,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,355,0,20,21,12,NA,3,1,0
35509948,118530877852,3789050,3788578,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,15,15,2,NA,3,1,0
35509949,118530877933,3787722,3787250,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,295,0,14,15,6,NA,1,1,0
35509950,118530879472,3789657,3789185,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,10,NA,3,2,0
35509951,117626149016,3789609,3789137,29,29,0,2927408,2909802,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,16,17,8,NA,0,2,0
35509952,117642603176,3792758,3792286,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,16,16,2,NA,3,2,0
35509953,122757554386,3787254,3786782,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,20,21,11,NA,2,2,0
35509954,114319409921,3792132,3791660,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2013,,,0,,240,0,21,21,4,NA,0,2,0
35509955,111355986221,3788995,3788523,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1993,2013,,,0,,240,0,20,20,1,NA,3,1,0
35509957,118532937330,3787727,3787255,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,14,14,1,NA,3,1,0
35509958,120761559298,3791607,3791135,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,1,NA,0,1,0
35509959,118526249818,3789024,3788552,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,11,NA,0,1,0
35509960,117621882602,3792133,3791661,29,29,0,2927408,2927408,76,0,0,0,0,0,1,0,0,0,474,1988,2013,,,0,,240,0,24,25,11,NA,0,2,1
35509961,118531855232,3790955,3790483,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,295,142,12,12,5,NA,0,1,0
35509962,118531855232,3792800,3792328,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,0,0,12,12,5,NA,0,1,0
35509963,119126241764,3790383,3789911,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,24,24,1,NA,2,1,0
35509964,111506902404,3788996,3788524,35,29,0,2927408,3550308,76,0,0,0,0,0,0,0,0,0,474,1987,2013,,,0,,240,0,25,26,11,NA,2,1,0
35509965,117626310089,3793954,3793482,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,240,0,18,19,11,NA,0,1,0
35509966,122757554971,3790332,3789860,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,1,NA,0,1,0
35509967,120336014553,3791007,3790535,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,16,16,5,NA,2,1,0
35509968,122757554890,3790384,3789912,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1989,2013,,,0,,240,0,23,24,8,NA,0,2,0
35509969,110753085851,3788997,3788525,29,29,0,2927408,2910800,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,240,0,18,18,4,NA,3,2,0
35509970,120981884201,3792196,3791724,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,13,13,3,NA,2,2,0
35509971,120981884201,3789025,3788553,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,284,13,13,3,NA,2,2,0
35509972,120981884201,3793380,3792908,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,13,13,3,NA,2,2,0
35509973,118530878824,3789629,3789157,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2013,,,0,,355,0,14,15,10,NA,3,1,0
35509974,112186397179,3793356,3792884,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,18,19,11,NA,0,1,0
35509975,118533159233,3793381,3792909,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,7,NA,3,1,0
35509976,118533159233,3792801,3792329,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,7,NA,3,1,0
35509977,118533159233,3792148,3791676,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,284,13,14,7,NA,3,1,0
35509978,120916559610,3789610,3789138,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,2,NA,3,1,0
35509979,113948550289,3792134,3791662,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1990,2013,,,0,,240,0,23,23,1,NA,0,1,0
35509980,110827597087,3788998,3788526,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2013,,,0,,240,0,21,22,8,NA,3,1,0
35509981,121842037268,3787728,3787256,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,11,NA,0,1,0
35509982,117643831504,3786874,3786402,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,2,NA,2,2,0
35509983,112065587414,3790977,3790505,29,29,0,2927408,2925204,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,240,0,15,16,8,NA,0,1,0
35509984,120657210144,3793955,3793483,29,29,0,2927408,2933208,76,0,0,0,0,0,0,0,0,0,474,1981,2013,,,0,,240,0,31,32,8,NA,2,2,0
35509985,119384225702,3792149,3791677,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,295,0,15,16,9,NA,3,1,0
35509986,114394633957,3786875,3786403,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,7,NA,3,1,0
35509987,120545480573,3792135,3791663,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1978,2013,,,0,,240,0,35,35,2,NA,3,1,0
35509988,118532552624,3792150,3791678,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,0,13,14,6,NA,3,1,0
35509989,118560667384,3792802,3792330,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,0,0,12,13,6,NA,3,1,0
35509990,118560667384,3790956,3790484,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,295,142,12,13,6,NA,3,1,0
35509991,114922733921,3786876,3786404,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,17,18,8,NA,0,1,0
35509992,118536574762,3790333,3789861,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2013,,,0,,355,0,12,12,2,NA,0,1,0
35509993,122141813858,3788053,3787581,29,29,0,2914208,2914208,76,0,0,0,0,0,0,0,0,0,474,1991,2013,,,0,,240,0,22,22,5,NA,2,1,0
35509994,122757555439,3790380,3789908,29,29,0,2927408,2904902,76,0,0,0,0,0,0,0,0,0,474,1974,2013,,,0,,240,0,39,39,4,NA,0,1,0
35509995,118532522202,3789658,3789186,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,16,16,3,NA,0,2,0
35509996,118532527190,3793953,3793481,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,240,0,16,16,5,NA,2,1,0
35509997,123704300100,3788990,3788518,29,29,0,2927408,2905800,76,0,0,0,0,0,0,0,0,0,474,1974,2013,,,0,,240,0,39,39,3,NA,0,2,0
35509998,120804820170,3789051,3788579,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,6,NA,2,1,0
35509999,114696416312,3793348,3792876,29,29,0,2918209,2918209,76,0,0,0,0,0,0,0,0,0,474,1997,2013,,,0,,355,0,15,16,10,NA,0,2,0
35510000,110978318098,3789604,3789132,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2013,,,0,,355,0,18,19,7,NA,2,2,0
35510201,118533165390,3788506,3788034,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,240,0,14,14,4,NA,0,2,0
35510202,120607957106,3787299,3786827,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,13,13,4,NA,2,1,0
35510203,122147229392,3789026,3788554,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,295,142,13,14,7,NA,0,1,0
35510204,122147229392,3793382,3792910,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1999,2013,,,0,,0,0,13,14,7,NA,0,1,0
35510206,117626337955,3788478,3788006,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1996,2013,,,0,,355,0,17,17,1,NA,2,2,0
35510207,119363591033,3789630,3789158,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1995,2013,,,0,,355,0,18,18,3,NA,0,2,0
35510208,116846196535,3790978,3790506,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1991,2013,,,0,,240,0,21,22,9,NA,0,1,0
35510209,112994880309,3788094,3787622,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2013,,,0,,355,0,12,13,6,NA,0,2,0
